Accel_X,Accel_Y,Accel_Z,Mag_X,Mag_Y,Mag_Z,Mag_o,Gyro_X,Gyro_Y,Gyro_Z,Pressure,Temp,Timestamp,Time,v_X,v_Y,v_Z,X,Y,Z
0.0,-0.23520000000000002,11.289600000000002,356.0,-500.0,-285.0,0.0,0.0,0.0,0.0,10302.0,2132.0,1425156262.038322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11760000000000001,-0.5488000000000001,10.8976,340.0,-470.0,-260.0,0.0,4.5495625,0.0,2.89975,10300.0,2132.0,1425156262.264979,0.22665691375732422,0.0,-0.05330970611572266,2.558865893554688,0.0,0.0,0.0
0.07840000000000001,0.0,11.2504,338.0,-461.0,-271.0,0.0,3.6395625000000003,0.0,4.22975,10299.0,2133.0,1425156262.491573,0.4532511234283447,0.026647479057312014,-0.17766460838317874,5.028198952865601,0.0,-0.012079670725086545,0.5798241948041543
0.7448,0.23520000000000002,11.368,336.0,-477.0,-272.0,0.0,0.0,0.0,6.69725,10301.0,2133.0,1425156262.718158,0.6798360347747803,0.04441173610687256,-0.17766460838317874,7.57736983947754,0.0060379166798070405,-0.05233579026498829,1.7191382087714466
0.11760000000000001,-0.5488000000000001,11.211200000000002,350.0,-473.0,-281.0,0.0,0.0,0.0,9.33975,10300.0,2133.0,1425156262.944844,0.9065220355987549,0.21324746952056883,-0.12434806098937991,10.154336296844484,0.016105435527523696,-0.09260986982732866,3.436821874446813
0.196,0.039200000000000006,11.328800000000001,332.0,-476.0,-284.0,0.0,0.0,0.0,13.041000000000002,10301.0,2133.0,1425156263.171652,1.1333301067352295,0.23992009868621825,-0.2488203304290772,12.697126943969728,0.06447168276421807,-0.12081301368989063,5.739907303605203
0.392,-0.5096,11.2504,320.0,-448.0,-293.0,0.0,3.2458125000000004,0.0,16.54975,10298.0,2133.0,1425156263.398533,1.3602111339569092,0.28438878002166745,-0.23992659416198736,15.267416725158693,0.11890500120527403,-0.17726562585127742,8.620644507417122
-0.07840000000000001,-0.23520000000000002,11.681600000000001,317.0,-469.0,-317.0,0.0,3.6483125000000003,3.8985625000000015,19.55975,10302.0,2133.0,1425156263.625234,1.586911916732788,0.37325548686981197,-0.3554533130645753,17.81789121170044,0.18337616024886327,-0.23165717255655058,12.081779829976144
-0.23520000000000002,0.5880000000000001,11.7208,292.0,-453.0,-326.0,0.0,0.0,0.0,22.00975,10301.0,2133.0,1425156263.852224,1.8139021396636963,0.3554594533920288,-0.4088414134979249,20.46950019989014,0.26810150642362657,-0.31234159933060845,16.126266928278696
-0.11760000000000001,-0.5488000000000001,11.877600000000001,299.0,-461.0,-344.0,0.0,-5.7229375000000005,1.1248125000000018,24.328500000000002,10301.0,2133.0,1425156264.08036,2.0420379638671875,0.30180190753936764,-0.27469754886627207,23.143434568214417,0.34919454179413956,-0.40561297216747794,20.79609322741416
0.11760000000000001,-0.7056000000000001,11.7208,301.0,-494.0,-378.0,0.0,0.0,0.0,26.89225,10298.0,2134.0,1425156264.307109,2.268787145614624,0.2751362037658691,-0.3991374998092653,25.83667064933777,0.41762787737850665,-0.46790041660093157,26.043848078582116
-0.196,-1.0976000000000001,11.289600000000002,260.0,-460.0,-381.0,0.0,3.9108125000000005,0.0,28.222250000000003,10303.0,2133.0,1425156264.534452,2.4961299896240234,0.3018717222213745,-0.5595506105422975,28.501310655403138,0.48017812443258895,-0.558641470958371,31.91763026373674
-0.7448,-0.6664000000000001,11.2504,234.0,-446.0,-394.0,0.0,5.1533125,0.0,29.578500000000002,10303.0,2133.0,1425156264.761205,2.7228829860687256,0.25742813491821287,-0.8084346994400026,31.061261284065246,0.5486284419882084,-0.6855212485612996,38.38038785745072
0.784,0.07840000000000001,11.407200000000001,214.0,-441.0,-419.0,0.0,0.0,1.606062500000001,31.00475,10302.0,2133.0,1425156264.987861,2.9495389461517334,0.08861477584838864,-0.959478231239319,33.611231497383116,0.606976063060474,-0.8687577915272913,45.42060785517969
-0.07840000000000001,-0.7448,11.407200000000001,182.0,-460.0,-427.0,0.0,-4.445437500000001,1.606062500000001,31.766000000000002,10302.0,2133.0,1425156265.214865,3.1765429973602295,0.26658595199584956,-0.9416811136245729,36.20071211032867,0.627091976174991,-1.086563237064979,53.05049357119226
-0.11760000000000001,0.039200000000000006,11.368,141.0,-455.0,-421.0,0.0,0.0,0.0,33.078500000000005,10299.0,2133.0,1425156265.441532,3.403209924697876,0.24881526489257808,-1.110502641105652,38.78634708385467,0.6875181947852715,-1.3000112016221541,61.25599775267519
0.15680000000000002,-0.4312,11.211200000000002,115.0,-459.0,-425.0,0.0,6.2908125,0.0,34.00600000000001,10300.0,2133.0,1425156265.66823,3.6299080848693848,0.22215556125640865,-1.101616073226929,41.363451768684385,0.7439241575590056,-1.5517601072264067,70.04879127635861
0.392,-0.35280000000000006,11.289600000000002,88.0,-430.0,-442.0,0.0,4.7770625,0.0,33.551,10299.0,2133.0,1425156265.897394,3.859071969985962,0.25808845844268796,-1.200431540489197,43.93265391750336,0.794834189076778,-1.8042107264739573,79.52780058550248
0.11760000000000001,-0.196,11.328800000000001,79.0,-478.0,-462.0,0.0,-4.4016875,1.5185625000000016,31.37225,10301.0,2133.0,1425156266.124245,4.085922956466675,0.3470140451431274,-1.2804645685195926,46.49371081447602,0.8533818104737882,-2.0765298056364934,89.49396646540387
