Accel_X,Accel_Y,Accel_Z,Mag_X,Mag_Y,Mag_Z,Mag_o,Gyro_X,Gyro_Y,Gyro_Z,Pressure,Temp,Timestamp,Time,v_X,v_Y,v_Z,X,Y,Z
-0.31360000000000005,0.27440000000000003,11.328800000000001,17.0,-487.0,-89.0,0.0,0.0,0.0,0.0,10206.0,1940.0,1425148667.373315,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.196,11.211200000000002,1.0,-452.0,-60.0,0.0,-0.3040625,-2.2841875000000016,0.0,10208.0,1941.0,1425148667.599598,0.22628283500671387,-0.07096229705810547,0.062092009925842295,2.5635129812240605,0.0,0.0,0.0
-0.23520000000000002,0.07840000000000001,11.603200000000001,-3.0,-459.0,-58.0,0.0,-0.17281249999999998,0.0,0.0,10208.0,1941.0,1425148667.82591,0.4525949954986572,-0.07096229705810547,0.10644919338226319,5.100743874931336,-0.016059630760690925,0.014052176915604562,0.5801541612299598
-0.392,0.11760000000000001,11.603200000000001,-3.0,-436.0,-54.0,0.0,-4.8453125,3.9108124999999987,0.0,10211.0,1942.0,1425148668.052259,0.6789438724517822,-0.12419955291748047,0.12419494533538819,7.727115163993837,-0.032121867005807145,0.03814683229024586,1.7347018089461987
-0.4312,0.196,11.6424,0.0,-448.0,-57.0,0.0,0.0,0.0,0.0,10207.0,1942.0,1425148668.278448,0.9051330089569092,-0.21286569442749026,0.15079478778839112,10.351632952690126,-0.06021445663453487,0.06623837973395875,3.482491315565637
-0.31360000000000005,0.5096,11.5248,4.0,-460.0,-57.0,0.0,0.3346875000000001,0.0,0.0,10209.0,1942.0,1425148668.504657,1.1313419342041016,-0.31040698299407965,0.19513173713684082,12.985247743988038,-0.10836657659297472,0.10034950661244915,5.824123080347091
-0.23520000000000002,0.27440000000000003,11.4464,7.0,-448.0,-58.0,0.0,-0.3740625,0.0,-5.296375000000001,10208.0,1942.0,1425148668.732673,1.3593578338623047,-0.38191276912689215,0.31132863960266116,15.613085384368897,-0.17914430408055834,0.14484264520757392,8.784966026977177
-0.392,0.4312,11.564000000000002,1.0,-441.0,-49.0,0.0,0.6584375000000002,0.0,1.2661250000000002,10208.0,1942.0,1425148668.959705,1.5863900184631348,-0.4353107389450074,0.3736262710571289,18.21178658218384,-0.2658507943823891,0.2155242663853706,12.329638910149738
-0.07840000000000001,0.11760000000000001,11.172,-6.0,-443.0,-58.0,0.0,0.0,0.0,2.4211250000000004,10207.0,1942.0,1425148669.186648,1.8133327960968018,-0.5242723077774049,0.47148399677276615,20.836152862739567,-0.3646414226123332,0.3003160501359848,16.462672342782085
-0.23520000000000002,0.0,11.368,1.0,-444.0,-55.0,0.0,-4.722812500000001,3.9195624999999987,3.0161250000000006,10208.0,1942.0,1425148669.416004,2.0426888465881348,-0.5422538221359253,0.4984562683105469,23.39851865882874,-0.4848864485061353,0.4084537575056548,21.241570070813715
-0.23520000000000002,0.27440000000000003,11.485600000000002,9.0,-458.0,-60.0,0.0,-0.14656249999999998,-0.32418750000000074,0.0,10208.0,1942.0,1425148669.642757,2.269441843032837,-0.5955861268997192,0.4984562683105469,25.976246722412114,-0.6078441275090489,0.5214802099417157,26.547254289070406
-0.31360000000000005,0.23520000000000002,11.407200000000001,5.0,-454.0,-52.0,0.0,0.2909375,0.8920624999999989,-5.077625,10208.0,1942.0,1425148669.870688,2.49737286567688,-0.6491955034255982,0.5610005409240723,28.594171276092535,-0.7435966824859067,0.6350938569210721,32.46804676896377
-0.47040000000000004,0.35280000000000006,11.407200000000001,3.0,-449.0,-60.0,0.0,-0.12906249999999997,-0.40293750000000195,0.9948750000000003,10208.0,1943.0,1425148670.098114,2.7247989177703857,-0.7205163133621216,0.6144911483764648,31.188465737533576,-0.8912406528668466,0.7626799951657551,38.971106255171016
-0.15680000000000002,0.07840000000000001,10.936800000000002,1.0,-448.0,-53.0,0.0,0.9559375000000001,0.0,1.5986250000000002,10208.0,1942.0,1425148670.325246,2.9519309997558594,-0.8273592447280884,0.6946233469009399,33.77940682315827,-1.0548930232252833,0.9022506490581461,46.05500741206963
-0.31360000000000005,0.5096,11.2504,6.0,-447.0,-55.0,0.0,0.0,0.0,3.173625000000001,10205.0,1942.0,1425148670.551775,3.178459882736206,-0.8628789735794068,0.712383211326599,36.25690791053773,-1.2423137887570004,1.059602899923686,53.707018707458374
-0.196,0.11760000000000001,11.054400000000001,14.0,-458.0,-58.0,0.0,-0.2253125,0.0,-0.30012499999999986,10207.0,1943.0,1425148670.778619,3.405303955078125,-0.9340172746658326,0.8279829505920409,38.80899446201325,-1.4380527690619682,1.2212028086490254,61.93168334841069
-0.039200000000000006,0.07840000000000001,11.407200000000001,17.0,-454.0,-55.0,0.0,0.0,0.5595624999999984,-4.928875000000001,10213.0,1943.0,1425148671.006229,3.632913827896118,-0.9786288097381592,0.8547498716354368,41.325085040092475,-1.650644322158467,1.4096599027287466,70.76499364210372
-0.6664000000000001,0.31360000000000005,11.681600000000001,2.0,-450.0,-53.0,0.0,0.5096875000000001,-0.420437500000002,2.0711250000000003,10210.0,1942.0,1425148671.233283,3.8599679470062256,-0.9875293312072755,0.8725509145736692,43.91513678760529,-1.8728460244893377,1.6037343818924081,80.1480244230322
-0.196,0.392,11.132800000000001,9.0,-450.0,-53.0,0.0,0.0,0.0,0.7323750000000001,10209.0,1942.0,1425148671.46025,4.086934804916382,-1.1387800453186037,0.9437277212142942,46.56647283496857,-2.096982453887571,1.801774521339827,90.11530503440969
-0.11760000000000001,0.7056000000000001,11.681600000000001,17.0,-463.0,-58.0,0.0,0.48343750000000013,0.0,1.9923750000000005,10209.0,1943.0,1425148671.688113,4.314797878265381,-1.1834412076950074,1.0330500459671017,49.10322685794831,-2.3564683748823807,2.0168152203003635,100.7260846496083
