a,b,c,d,e,f,g,h,i,j,k,l,m,Time
-4.0,16.0,1148.0,74.0,-468.0,-110.0,0.0,-1.73075,0.0,-7.734562500000001,10194.0,2546.0,1425127581.368807,8.434527158737183
-16.0,-56.0,1156.0,68.0,-459.0,-120.0,0.0,-1.5995,0.0,-9.5458125,10195.0,2546.0,1425127581.595413,8.661133050918579
4.0,-28.0,1140.0,66.0,-458.0,-124.0,0.0,-6.84075,2.1021875000000003,-11.6020625,10194.0,2546.0,1425127581.822149,8.887869119644165
-12.0,-20.0,1136.0,65.0,-458.0,-124.0,0.0,-5.808250000000001,3.0034375000000004,-17.193312500000005,10195.0,2546.0,1425127582.049259,9.114979028701782
-16.0,-48.0,1152.0,55.0,-463.0,-124.0,0.0,-6.71825,3.397187500000001,-15.6970625,10197.0,2546.0,1425127582.276318,9.34203815460205
-40.0,-28.0,1152.0,55.0,-462.0,-124.0,0.0,-1.99325,2.9859375000000004,-18.803312500000004,10195.0,2546.0,1425127582.503176,9.568896055221558
-8.0,-24.0,1148.0,47.0,-468.0,-141.0,0.0,0.0,3.0296875000000005,-17.7008125,10197.0,2547.0,1425127582.730044,9.795763969421387
-20.0,-24.0,1152.0,47.0,-464.0,-159.0,0.0,0.0,3.125937500000001,-20.693312500000005,10194.0,2547.0,1425127582.957018,10.022737979888916
-32.0,36.0,1168.0,44.0,-465.0,-174.0,0.0,-3.04325,2.7671875000000004,-20.002062500000005,10199.0,2547.0,1425127583.183888,10.249608039855957
-24.0,-16.0,1140.0,45.0,-465.0,-171.0,0.0,-9.20325,2.5746875000000005,-23.878312500000003,10202.0,2547.0,1425127583.411012,10.476732015609741
-28.0,-52.0,1160.0,39.0,-458.0,-181.0,0.0,-2.947,0.0,15.619187500000002,10199.0,2547.0,1425127583.638372,10.704092025756836
-40.0,-96.0,1184.0,40.0,-445.0,-202.0,0.0,2.4692500000000006,2.259687500000001,-20.693312500000005,10200.0,2547.0,1425127583.871363,10.937083005905151
-44.0,-24.0,1164.0,29.0,-445.0,-220.0,0.0,2.3905000000000003,0.0,-13.710812500000001,10201.0,2547.0,1425127584.098185,11.163905143737793
-24.0,-8.0,1172.0,27.0,-452.0,-231.0,0.0,-5.8695,0.0,-8.1108125,10199.0,2547.0,1425127584.324837,11.390557050704956
-20.0,-12.0,1128.0,20.0,-453.0,-212.0,0.0,-8.407,0.0,3.7366875000000004,10199.0,2547.0,1425127584.551263,11.61698317527771
-60.0,-12.0,1148.0,14.0,-454.0,-215.0,0.0,-2.3520000000000003,0.0,9.704187500000002,10198.0,2547.0,1425127584.778156,11.843876123428345
-36.0,12.0,1180.0,18.0,-444.0,-220.0,0.0,4.263000000000001,0.0,13.239187500000002,10195.0,2547.0,1425127585.004918,12.070638179779053
-20.0,-16.0,1148.0,13.0,-450.0,-221.0,0.0,-1.74825,0.0,18.0516875,10197.0,2547.0,1425127585.231898,12.29761815071106
-12.0,-20.0,1200.0,5.0,-446.0,-212.0,0.0,-12.213250000000002,0.0,20.8779375,10197.0,2547.0,1425127585.458574,12.524294137954712
-16.0,-24.0,1180.0,24.0,-449.0,-203.0,0.0,-10.53325,0.0,22.6454375,10197.0,2547.0,1425127585.685192,12.750912189483643
-28.0,-88.0,1124.0,11.0,-425.0,-176.0,0.0,-7.4182500000000005,0.0,26.924187500000002,10195.0,2547.0,1425127585.912743,12.978463172912598
-32.0,-48.0,1140.0,13.0,-445.0,-158.0,0.0,1.8217500000000006,3.528437500000001,28.9891875,10196.0,2548.0,1425127586.139764,13.20548415184021
-16.0,-8.0,1156.0,18.0,-448.0,-167.0,0.0,2.3992500000000003,2.3646875000000005,-20.693312500000005,10196.0,2548.0,1425127586.366019,13.431739091873169
-36.0,0.0,1192.0,48.0,-439.0,-162.0,0.0,-0.8032499999999998,0.0,30.9054375,10196.0,2548.0,1425127586.598464,13.664184093475342
-24.0,-48.0,1148.0,57.0,-456.0,-156.0,0.0,-14.374500000000001,0.0,27.466687500000003,10197.0,2548.0,1425127586.82496,13.890680074691772
-72.0,-64.0,1144.0,57.0,-454.0,-140.0,0.0,-13.788250000000001,0.0,20.9916875,10200.0,2548.0,1425127587.051466,14.117186069488525
-48.0,-68.0,1156.0,63.0,-451.0,-121.0,0.0,-1.1795,0.0,15.295437500000002,10199.0,2548.0,1425127587.278079,14.343799114227295
-28.0,-68.0,1160.0,60.0,-453.0,-131.0,0.0,3.650500000000001,1.2796875000000005,9.9841875,10200.0,2548.0,1425127587.50489,14.570610046386719
-4.0,-20.0,1188.0,59.0,-448.0,-140.0,0.0,0.7717499999999999,0.0,6.0379375,10198.0,2548.0,1425127587.731528,14.797248125076294
4.0,-64.0,1156.0,54.0,-444.0,-144.0,0.0,-3.2795,0.0,-0.9270625000000003,10199.0,2548.0,1425127587.958242,15.023962020874023
-4.0,-72.0,1160.0,59.0,-451.0,-139.0,0.0,-9.457,0.0,-1.8020625000000003,10196.0,2548.0,1425127588.185042,15.250761985778809
-16.0,-76.0,1156.0,52.0,-441.0,-143.0,0.0,-7.234500000000001,0.0,-7.4720625,10194.0,2548.0,1425127588.412181,15.477900981903076
0.0,-28.0,1172.0,46.0,-446.0,-142.0,0.0,1.20925,0.0,-9.370812500000001,10194.0,2548.0,1425127588.638869,15.704589128494263
-12.0,-32.0,1148.0,38.0,-442.0,-151.0,0.0,-0.8645,0.0,-10.902062500000001,10192.0,2548.0,1425127588.865352,15.931071996688843
12.0,-12.0,1172.0,39.0,-445.0,-161.0,0.0,-7.742000000000001,0.0,-12.800812500000001,10194.0,2548.0,1425127589.091582,16.157302141189575
-28.0,-96.0,1148.0,40.0,-447.0,-175.0,0.0,-5.84325,2.872187500000001,-18.777062500000003,10194.0,2548.0,1425127589.318169,16.383889198303223
8.0,-56.0,1168.0,36.0,-438.0,-180.0,0.0,-2.807,2.7496875000000003,-21.060812500000004,10197.0,2548.0,1425127589.546129,16.611849069595337
-40.0,-20.0,1176.0,34.0,-446.0,-182.0,0.0,0.0,1.603437500000001,-21.944562500000004,10198.0,2548.0,1425127589.772647,16.838366985321045
-40.0,16.0,1164.0,35.0,-448.0,-207.0,0.0,-1.407,3.0821875000000007,-25.033312500000005,10197.0,2549.0,1425127589.999525,17.065245151519775
-40.0,20.0,1160.0,44.0,-452.0,-220.0,0.0,-7.36575,1.7346875000000006,-27.439562500000005,10200.0,2548.0,1425127590.226727,17.292447090148926
-32.0,-16.0,1128.0,42.0,-440.0,-220.0,0.0,-6.202,2.513437500000001,-26.783312500000005,10197.0,2548.0,1425127590.455777,17.521497011184692
-48.0,-40.0,1188.0,53.0,-452.0,-239.0,0.0,-1.71325,0.0,-30.204562500000005,10200.0,2549.0,1425127590.682544,17.74826407432556
-24.0,-12.0,1148.0,50.0,-449.0,-250.0,0.0,-1.53825,0.0,-30.502062500000005,10198.0,2548.0,1425127590.909594,17.975314140319824
-36.0,-8.0,1192.0,54.0,-446.0,-269.0,0.0,0.0,0.0,30.817937500000003,10198.0,2549.0,1425127591.135345,18.201065063476562
-8.0,-40.0,1172.0,46.0,-430.0,-277.0,0.0,2.303000000000001,0.0,-28.034562500000003,10199.0,2549.0,1425127591.367984,18.433704137802124
-12.0,-4.0,1180.0,38.0,-442.0,-292.0,0.0,-1.81825,0.0,-17.9195625,10199.0,2549.0,1425127591.594565,18.660284996032715
-32.0,4.0,1148.0,50.0,-436.0,-290.0,0.0,-11.5395,0.0,-9.5983125,10198.0,2549.0,1425127591.821335,18.887055158615112
-40.0,-32.0,1160.0,47.0,-446.0,-281.0,0.0,-7.6370000000000005,0.0,-3.4558125,10195.0,2549.0,1425127592.048152,19.113872051239014
-32.0,-48.0,1132.0,51.0,-425.0,-297.0,0.0,2.7055000000000007,0.0,7.9279375000000005,10197.0,2549.0,1425127592.274989,19.34070897102356
8.0,-28.0,1136.0,40.0,-441.0,-294.0,0.0,0.0,0.0,12.8279375,10194.0,2549.0,1425127592.502031,19.567751169204712
-12.0,8.0,1148.0,29.0,-440.0,-294.0,0.0,-7.34825,0.0,17.657937500000003,10193.0,2549.0,1425127592.729,19.79472017288208
-16.0,-36.0,1152.0,26.0,-443.0,-277.0,0.0,-6.38575,0.0,23.1004375,10192.0,2549.0,1425127592.957715,20.02343511581421
-12.0,-40.0,1168.0,27.0,-431.0,-280.0,0.0,-7.392,0.0,26.7841875,10194.0,2549.0,1425127593.185126,20.25084614753723
-16.0,-16.0,1184.0,23.0,-440.0,-264.0,0.0,-2.48325,0.0,30.7566875,10196.0,2550.0,1425127593.412295,20.478015184402466
-16.0,-20.0,1168.0,10.0,-443.0,-254.0,0.0,-7.077,0.0,32.865437500000006,10194.0,2550.0,1425127593.639074,20.70479416847229
-4.0,-56.0,1164.0,16.0,-442.0,-239.0,0.0,-1.0219999999999998,0.0,34.702937500000004,10198.0,2550.0,1425127593.865814,20.93153405189514
-4.0,-24.0,1156.0,10.0,-439.0,-227.0,0.0,0.6580000000000004,0.0,36.27793750000001,10195.0,2550.0,1425127594.092437,21.158157110214233
-16.0,-24.0,1168.0,8.0,-440.0,-217.0,0.0,0.0,0.0,38.45668750000001,10195.0,2550.0,1425127594.319202,21.38492202758789
-16.0,16.0,1184.0,17.0,-431.0,-214.0,0.0,2.303000000000001,0.0,-27.815812500000003,10196.0,2550.0,1425127594.544916,21.610635995864868
-48.0,-12.0,1136.0,31.0,-448.0,-201.0,0.0,-7.55825,0.0,38.59668750000001,10197.0,2550.0,1425127594.777733,21.84345316886902
-8.0,-28.0,1160.0,40.0,-450.0,-176.0,0.0,-11.845750000000002,0.0,33.320437500000004,10196.0,2550.0,1425127595.00473,22.07045006752014
-60.0,-32.0,1164.0,44.0,-444.0,-163.0,0.0,-9.57075,0.0,26.7666875,10199.0,2550.0,1425127595.231594,22.297314167022705
-48.0,-28.0,1172.0,46.0,-450.0,-152.0,0.0,0.0,0.0,20.5541875,10198.0,2550.0,1425127595.458933,22.52465319633484
-20.0,-68.0,1164.0,50.0,-451.0,-155.0,0.0,0.0,0.0,14.131687500000002,10198.0,2550.0,1425127595.685791,22.751511096954346
-12.0,-52.0,1148.0,55.0,-448.0,-149.0,0.0,-7.55825,0.0,38.59668750000001,10198.0,2550.0,1425127595.911755,22.9774751663208
-16.0,-36.0,1144.0,36.0,-448.0,-151.0,0.0,-0.73325,0.0,8.251687500000001,10197.0,2550.0,1425127596.146076,23.211796045303345
0.0,-12.0,1144.0,46.0,-442.0,-158.0,0.0,-1.4244999999999999,0.0,4.2704375,10195.0,2551.0,1425127596.372855,23.43857502937317
16.0,-104.0,1176.0,47.0,-437.0,-160.0,0.0,-7.322000000000001,0.0,0.6304375000000002,10197.0,2550.0,1425127596.599518,23.66523814201355
-16.0,-20.0,1204.0,47.0,-450.0,-149.0,0.0,-7.453250000000001,0.0,-5.310812500000001,10193.0,2550.0,1425127596.826139,23.89185905456543
-40.0,-48.0,1176.0,37.0,-442.0,-165.0,0.0,-0.7769999999999997,0.0,-7.787062500000001,10193.0,2551.0,1425127597.052857,24.118577003479004
-4.0,-32.0,1164.0,36.0,-448.0,-170.0,0.0,0.0,2.9684375000000003,-9.134562500000001,10195.0,2551.0,1425127597.279715,24.34543514251709
4.0,-8.0,1168.0,36.0,-446.0,-175.0,0.0,-6.89325,2.1459375000000005,-10.5520625,10195.0,2551.0,1425127597.506468,24.572188138961792
-16.0,-20.0,1144.0,37.0,-443.0,-179.0,0.0,-9.745750000000001,5.374687500000001,-13.334562500000002,10194.0,2551.0,1425127597.733132,24.79885196685791
-60.0,-40.0,1152.0,46.0,-451.0,-188.0,0.0,-1.897,1.9796875000000007,-16.502062500000005,10196.0,2551.0,1425127597.960118,25.025838136672974
-20.0,-12.0,1128.0,49.0,-451.0,-194.0,0.0,0.0,2.5834375000000005,-18.794562500000005,10196.0,2551.0,1425127598.187138,25.25285816192627
-72.0,0.0,1152.0,46.0,-449.0,-205.0,0.0,-2.1595,0.0,-20.859562500000003,10199.0,2551.0,1425127598.4139,25.4796199798584
-44.0,-28.0,1148.0,49.0,-452.0,-221.0,0.0,-5.8870000000000005,2.740937500000001,-22.557062500000004,10198.0,2551.0,1425127598.640701,25.70642113685608
-72.0,-100.0,1164.0,53.0,-461.0,-217.0,0.0,-6.158250000000001,0.0,-22.032062500000002,10200.0,2551.0,1425127598.867492,25.93321204185486
-52.0,-84.0,1168.0,52.0,-451.0,-237.0,0.0,0.0,3.4409375000000004,-25.899562500000005,10197.0,2551.0,1425127599.094945,26.160665035247803
-28.0,-24.0,1144.0,59.0,-457.0,-244.0,0.0,-0.8382499999999999,0.0,8.2341875,10200.0,2551.0,1425127599.320463,26.38618302345276
