Accel_X,Accel_Y,Accel_Z,Mag_X,Mag_Y,Mag_Z,Mag_o,Gyro_X,Gyro_Y,Gyro_Z,Pressure,Temp,Timestamp,Time,v_X,v_Y,v_Z,X,Y,Z
-0.27440000000000003,0.23520000000000002,11.2504,38.0,-484.0,-70.0,0.0,0.0,-0.3784375000000004,2.7798750000000005,10210.0,1948.0,1425148759.111499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7448,0.27440000000000003,11.132800000000001,28.0,-446.0,-48.0,0.0,1.1003125,1.0128125,3.4273750000000005,10209.0,1949.0,1425148759.338557,0.22705793380737305,-0.06230469703674317,0.05340402603149415,2.55449257850647,0.0,0.0,0.0
-0.35280000000000006,0.4312,11.368,23.0,-459.0,-51.0,0.0,0.7240625,0.0,0.0,10206.0,1949.0,1425148759.565048,0.4535489082336426,-0.23099517478942871,0.11555314941406251,5.075971298599244,-0.014111451543185468,0.012095529894158973,0.5785695132706042
-0.196,0.5488000000000001,11.289600000000002,33.0,-455.0,-52.0,0.0,-0.43968750000000006,-0.43093750000000064,2.9636250000000004,10207.0,1950.0,1425148759.791875,0.6803758144378662,-0.3110197072982788,0.21336091136932375,7.654539568328858,-0.06650737238877547,0.03830609327790517,1.729936378913306
-0.27440000000000003,0.5096,11.564000000000002,24.0,-461.0,-47.0,0.0,-0.6409375,0.0,3.742375000000001,10207.0,1950.0,1425148760.018404,0.906904935836792,-0.35541941509246827,0.33768009319305425,10.21196273727417,-0.13696239342080563,0.08663855307127216,3.463912502040155
-0.6664000000000001,-0.11760000000000001,11.328800000000001,31.0,-455.0,-53.0,0.0,0.0,-0.6234374999999996,2.5698750000000006,10208.0,1950.0,1425148760.245136,1.1336369514465332,-0.41763468017578126,0.4532227283477784,12.833891765785218,-0.21754735379155624,0.1632014412322186,5.779291396793898
-0.5096,0.31360000000000005,11.015200000000002,23.0,-453.0,-49.0,0.0,0.0,0.0,0.0,10209.0,1950.0,1425148760.471897,1.3603978157043457,-0.5687481201171876,0.4265556507110596,15.402820244789124,-0.3122505548122515,0.2659746188136446,8.689515785394578
-0.196,0.6664000000000001,11.9168,16.0,-455.0,-44.0,0.0,0.0,0.0,0.0,10208.0,1950.0,1425148760.69871,1.5872108936309814,-0.6843320646286012,0.4976842319488526,17.901211660766602,-0.4412500665010187,0.36272301885841896,12.183076853865895
-0.15680000000000002,-0.07840000000000001,11.368,27.0,-448.0,-54.0,0.0,0.0,0.0,0.0,10205.0,1950.0,1425148760.925182,1.813683032989502,-0.7287206039428712,0.6486052656173706,20.60003485107422,-0.5962322132090914,0.47543463159287774,16.237202555789402
-0.15680000000000002,0.9800000000000001,11.6424,26.0,-444.0,-47.0,0.0,-4.9896875000000005,-0.5709374999999994,0.0,10208.0,1950.0,1425148761.152063,2.0405638217926025,-0.7642955116271973,0.6308178117752076,23.179215658187868,-0.7615649186487219,0.6225907058779914,20.910954712172483
-0.039200000000000006,0.11760000000000001,11.681600000000001,29.0,-463.0,-52.0,0.0,-4.9984375000000005,0.0,0.0,10206.0,1951.0,1425148761.378785,2.2672858238220215,-0.7998455215454102,0.8530053737640382,25.818803894615176,-0.9348475271869391,0.7656109830794836,26.166192891668494
-0.392,0.784,11.603200000000001,25.0,-457.0,-53.0,0.0,0.0,-0.5009375000000009,3.5673750000000006,10208.0,1950.0,1425148761.606154,2.494654893875122,-0.8087583890914918,0.8797439764022829,28.474838423347475,-1.1167076596068561,0.9595580216625105,32.03659032307052
0.039200000000000006,0.196,11.132800000000001,20.0,-459.0,-50.0,0.0,-0.44843750000000004,0.0,0.0,10204.0,1950.0,1425148761.833196,2.7216968536376953,-0.8977588373184204,1.0577448728561403,31.109251690864564,-1.30032974924061,1.1592968181542038,38.501573442629955
-0.4312,0.039200000000000006,11.603200000000001,24.0,-457.0,-48.0,0.0,-0.40468750000000003,0.0,3.523625000000001,10207.0,1951.0,1425148762.060541,2.9490418434143066,-0.8888469137191772,1.102304490852356,33.640237993049624,-1.5044307229326288,1.399769815459946,45.574105950247585
-0.039200000000000006,0.11760000000000001,11.211200000000002,22.0,-457.0,-49.0,0.0,0.47031250000000013,0.0,3.1648750000000003,10207.0,1950.0,1425148762.287421,3.17592191696167,-0.9866776014328003,1.1111981897354126,36.27277286243439,-1.7060923760895825,1.6498607394161175,53.20640562026149
-0.07840000000000001,0.35280000000000006,11.054400000000001,17.0,-460.0,-49.0,0.0,-5.024687500000001,-0.5709374999999994,3.3661250000000007,10210.0,1951.0,1425148762.514262,3.4027628898620605,-0.9955697675704955,1.1378746881484985,38.815932377815244,-1.9299112831376228,1.9019260178608515,61.434556706170994
-0.039200000000000006,0.6272000000000001,11.7992,27.0,-455.0,-52.0,0.0,0.0,0.0,3.952375000000001,10209.0,1951.0,1425148762.741036,3.6295368671417236,-1.0133488473892212,1.2178805473327636,41.32278263225555,-2.155680598988974,2.1599663865381427,70.2370000733066
-0.27440000000000003,0.0,11.2504,26.0,-460.0,-49.0,0.0,0.7240625,0.0,2.6748750000000006,10207.0,1951.0,1425148762.967937,3.856437921524048,-1.0222433687210082,1.3601928886413575,44.00003355312347,-2.385610520918701,2.436304766839669,79.61318302257698
0.0,-0.47040000000000004,11.368,22.0,-447.0,-49.0,0.0,0.0,-0.5796875000000004,0.0,10208.0,1951.0,1425148763.194762,4.083262920379639,-1.0844841484069823,1.3601928886413575,46.55190552024841,-2.617480871858979,2.7448305172491274,89.59349058291016
